	ID	Ballade	Lied	Elegie	Sonett	Natur	Poetologie	Philosphie	Liebe	Kultur	Geschichte	Politik	Religion	Top_Emotion	Polarität	Titel	Autor	Reclam_Balladen	Strophen	Verse	Anthologie	Jahr	Hrsg	Epoche	Active_learning	length	Autor_clean	Publikationsjahr_Schätzung	Publikationsjahr
4654	l0080001	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die Liebe wacht	Adolphi, Alexis	unkown	3	9	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	129	Adolphi, Alexis	1850	0
4655	l0080002	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Meeresstille	Adolphi, Alexis	unkown	2	6	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	58	Adolphi, Alexis	1850	0
4656	l0080003	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Liebeswünsche	Adolphi, Alexis	unkown	4	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	72	Adolphi, Alexis	1850	0
4657	l0080004	no	yes	no	no	no	no	no	no	no	no	no	no	Liebe	positiv	Kennst du das Land?	Adolphi, Alexis	unkown	3	6	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	123	Adolphi, Alexis	1850	0
4658	l0080005	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	I. Hast du noch nie recht bitterlich geweint	Allmers, Hermann	unkown	3	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	65	Allmers, Hermann	1856	0
4659	l0080006	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	II. Morgen wird's — im Thal beginnt	Allmers, Hermann	unkown	3	6	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	90	Allmers, Hermann	1856	0
4660	l0080007	no	no	no	no	no	no	no	yes	no	no	no	no	Glück	unkown	III. Die Sonne sank, ich war allein am Strande	Allmers, Hermann	unkown	5	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	119	Allmers, Hermann	1856	0
4661	l0080008	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	IV. Gern bin ich allein an des Meeres Strand	Allmers, Hermann	unkown	4	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	113	Allmers, Hermann	1856	0
4662	l0080009	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Vom wilden Röschen	Apel, Theodor	unkown	2	8	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	75	Apel, Theodor	1846	0
4663	l0080010	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Lenz überall!	Apel, Theodor	unkown	4	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	64	Apel, Theodor	1846	0
4664	l0080011	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Maiklänge	Apel, Theodor	unkown	3	7	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	110	Apel, Theodor	1846	0
4665	l0080012	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Frühlings-Nachklänge	Apel, Theodor	unkown	3	7	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	139	Apel, Theodor	1846	0
4666	l0080013	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Es blitzt ein Stern in dunkler Nacht	Apel, Theodor	unkown	3	8	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	105	Apel, Theodor	1846	0
4667	l0080014	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	O klinge, Lied, von Berg zu Thale	Bamme, Julius	unkown	8	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	146	Bamme, Julius	1863	0
4668	l0080015	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Nun ist ein heißer Lebenskampf gerungen	Bamme, Julius	unkown	8	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	187	Bamme, Julius	1863	0
4669	l0080016	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Denk' ich an Dich, so schwillt der Töne Reigen	Bamme, Julius	unkown	9	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	214	Bamme, Julius	1863	0
4670	l0080017	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Morgen	Bamme, Julius	unkown	6	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	116	Bamme, Julius	1863	0
4671	l0080018	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Das Urtheil der Menge	Banck, Otto	unkown	1	64	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	345	Banck, Otto	1859	0
4672	l0080019	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Kukuk	Banck, Otto	unkown	1	69	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	321	Banck, Otto	1859	0
4673	l0080020	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Frisch gelebt!	Banck, Otto	unkown	5	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	71	Banck, Otto	1859	0
4674	l0080021	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die Verwandelte	Banck, Otto	unkown	6	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	84	Banck, Otto	1859	0
4675	l0080022	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Des Burschen Abschied	Banck, Otto	unkown	8	7	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	256	Banck, Otto	1859	0
4676	l0080023	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Im Sturm	Banck, Otto	unkown	3	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	64	Banck, Otto	1859	0
4677	l0080024	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Innere Kraft	Banck, Otto	unkown	4	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	74	Banck, Otto	1859	0
4678	l0080025	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Sonnensegen	Banck, Otto	unkown	11	5	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	242	Banck, Otto	1859	0
4679	l0080026	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Das schlafende Kind	Bauernfeld, Eduard	unkown	3	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	47	Bauernfeld, Eduard	1859	0
4680	l0080027	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Vater mit dem Kind	Bauernfeld, Eduard	unkown	4	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	84	Bauernfeld, Eduard	1859	0
4681	l0080028	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die Matrone	Bauernfeld, Eduard	unkown	1	9	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	30	Bauernfeld, Eduard	1859	0
4682	l0080029	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Kärrner	Bauernfeld, Eduard	unkown	4	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	68	Bauernfeld, Eduard	1859	0
4683	l0080030	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Mittelalterliche Forschung	Bauernfeld, Eduard	unkown	3	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	55	Bauernfeld, Eduard	1859	0
4684	l0080031	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Ein Zwist	Bauernfeld, Eduard	unkown	2	4	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	35	Bauernfeld, Eduard	1859	0
4685	l0080032	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der beste Zustand	Bauernfeld, Eduard	unkown	1	14	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	52	Bauernfeld, Eduard	1859	0
4686	l0080033	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der kranke Löwe	Bauernfeld, Eduard	unkown	1	34	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	181	Bauernfeld, Eduard	1859	0
4687	l0080034	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Beschränkung	Bauernfeld, Eduard	unkown	1	12	Anthologie Deutscher Lyriker seit 1850	1865	Kneschke, Emil	Realismus	no	67	Bauernfeld, Eduard	1859	0
